Year,Round,GrandPrix,Country,Driver,Team,GridPosition,Position,Points,Status,MeanLapTime,StdLapTime,PitStops,FirstCompound,StintCount,AirTemp,Rainfall,Humidity,WindSpeed,TrackTemp
2021,19,São Paulo Grand Prix,Brazil,RUS,Williams,17,13,0,+1 Lap,80.01341429,11.12591022,4,MEDIUM,5,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,GIO,Alfa Romeo Racing,13,14,0,+1 Lap,80.04875714,11.93785888,4,MEDIUM,5,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,TSU,AlphaTauri,15,15,0,+1 Lap,80.10931429,10.18896554,5,SOFT,6,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,LAT,Williams,16,16,0,+1 Lap,80.16661429,11.65697535,4,MEDIUM,5,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,MAZ,Haas F1 Team,19,17,0,+2 Laps,80.84157971,11.29394867,3,MEDIUM,4,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,MSC,Haas F1 Team,18,18,0,+2 Laps,81.38297101,13.15554007,5,MEDIUM,6,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,RIC,McLaren,11,19,0,Power loss,81.37783673,14.09052046,4,MEDIUM,4,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,19,São Paulo Grand Prix,Brazil,STR,Aston Martin,14,20,0,Collision damage,82.16448936,13.73510695,4,MEDIUM,4,23.13734177,0,60.10126582,0.391772152,51.56139241
2021,20,Qatar Grand Prix,Qatar,HAM,Mercedes,1,1,25,Finished,88.92054386,5.046668803,2,MEDIUM,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,VER,Red Bull Racing,7,2,19,Finished,89.37217544,6.822781128,3,MEDIUM,4,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,ALO,Alpine,3,3,15,Finished,89.96364912,4.286105431,1,SOFT,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,PER,Red Bull Racing,11,4,12,Finished,90.01363158,5.028919316,2,MEDIUM,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,OCO,Alpine,9,5,10,Finished,90.33405263,4.391376116,1,SOFT,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,STR,Aston Martin,12,6,8,Finished,90.34640351,4.570506423,1,MEDIUM,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,SAI,Ferrari,5,7,6,Finished,90.35757895,4.428446724,1,MEDIUM,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,LEC,Ferrari,13,8,4,Finished,90.37889474,4.991745389,1,MEDIUM,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,NOR,McLaren,4,9,2,+1 Lap,90.52117857,5.187663812,2,SOFT,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,VET,Aston Martin,10,10,1,+1 Lap,90.60833929,4.90465484,1,SOFT,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,GAS,AlphaTauri,2,11,0,+1 Lap,90.70821429,5.449349288,2,SOFT,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,RIC,McLaren,14,12,0,+1 Lap,91.10841071,4.555781265,1,MEDIUM,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,TSU,AlphaTauri,8,13,0,+1 Lap,91.11423214,5.543791128,2,SOFT,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,RAI,Alfa Romeo Racing,16,14,0,+1 Lap,91.16439286,5.46067708,2,SOFT,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,GIO,Alfa Romeo Racing,18,15,0,+1 Lap,91.60025,5.38930398,2,SOFT,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,MSC,Haas F1 Team,19,16,0,+1 Lap,91.62842857,4.609562696,1,SOFT,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,RUS,Williams,15,17,0,+2 Laps,92.48198182,8.985518224,2,SOFT,3,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,MAZ,Haas F1 Team,20,18,0,+2 Laps,92.88829091,4.876358852,1,MEDIUM,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,LAT,Williams,17,19,0,Puncture,91.19662,3.817553939,1,SOFT,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,20,Qatar Grand Prix,Qatar,BOT,Mercedes,6,20,0,Damage,89.53842553,2.483859503,2,MEDIUM,2,26.41513158,0.019736842,75.54013158,0.423026316,30.60328947
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,HAM,Mercedes,1,1,26,Finished,97.34811628,10.37343617,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,VER,Red Bull Racing,3,2,18,Finished,97.68348837,10.46842388,2,MEDIUM,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,BOT,Mercedes,2,3,15,Finished,99.27225,12.86392444,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,OCO,Alpine,9,4,12,Finished,98.57027907,10.16829187,2,MEDIUM,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,RIC,McLaren,11,5,10,Finished,98.83997674,10.0920138,2,HARD,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,GAS,AlphaTauri,6,6,8,Finished,99.93597727,12.19023397,2,MEDIUM,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,LEC,Ferrari,4,7,6,Finished,99.61145455,12.65845662,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,SAI,Ferrari,15,8,4,Finished,100.0369091,12.46564137,2,HARD,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,GIO,Alfa Romeo Racing,10,9,2,Finished,100.3579773,12.04494564,2,MEDIUM,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,NOR,McLaren,7,10,1,Finished,99.67572727,11.08461669,3,SOFT,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,STR,Aston Martin,18,11,0,Finished,102.0780222,13.75923763,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,LAT,Williams,16,12,0,Finished,100.9099091,10.83590978,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,ALO,Alpine,13,13,0,+1 Lap,101.6256279,11.53359538,4,MEDIUM,5,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,TSU,AlphaTauri,8,14,0,+1 Lap,100.0935238,11.60544657,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,RAI,Alfa Romeo Racing,12,15,0,+1 Lap,102.100186,12.84940245,3,MEDIUM,4,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,VET,Aston Martin,17,16,0,Collision damage,102.6793421,12.15724223,3,HARD,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,PER,Red Bull Racing,5,17,0,Collision,98.1371,9.843242696,2,MEDIUM,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,MAZ,Haas F1 Team,20,18,0,Collision,106.7238182,15.5487278,1,MEDIUM,2,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,RUS,Williams,14,19,0,Collision,106.9078182,18.37059201,2,MEDIUM,3,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,MSC,Haas F1 Team,19,20,0,Accident,98.543,3.719180862,0,MEDIUM,1,28.81606218,0,76.20310881,0.271502591,31.68497409
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,VER,Red Bull Racing,1,1,26,Finished,92.40192982,13.36245364,3,SOFT,4,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,HAM,Mercedes,2,2,18,Finished,92.41259649,13.68221566,1,MEDIUM,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,SAI,Ferrari,5,3,15,Finished,93.49168966,11.34694702,1,SOFT,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,TSU,AlphaTauri,8,4,12,Finished,93.50063793,10.80533166,2,MEDIUM,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,GAS,AlphaTauri,12,5,10,Finished,93.51510345,10.2222855,2,HARD,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,BOT,Mercedes,6,6,8,Finished,93.53117241,11.22283593,1,MEDIUM,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,NOR,McLaren,3,7,6,Finished,93.41061404,11.76028298,2,SOFT,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,ALO,Alpine,11,8,4,Finished,93.4567193,11.0794269,1,HARD,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,OCO,Alpine,9,9,2,Finished,93.50573684,10.88955762,1,SOFT,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,LEC,Ferrari,7,10,1,Finished,93.53885965,11.32419395,2,SOFT,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,VET,Aston Martin,15,11,0,Finished,93.58505263,10.45520716,1,MEDIUM,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,RIC,McLaren,10,12,0,+1 Lap,94.11425,12.31971715,2,SOFT,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,STR,Aston Martin,13,13,0,+1 Lap,95.18117544,13.36875086,2,MEDIUM,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,MSC,Haas F1 Team,19,14,0,+1 Lap,95.19205263,11.5188928,2,SOFT,3,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,PER,Red Bull Racing,4,15,0,Engine,91.86492727,10.3045368,4,SOFT,4,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,LAT,Williams,16,16,0,Accident,92.30982,4.998464796,1,MEDIUM,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,GIO,Alfa Romeo Racing,14,17,0,Gearbox,91.52418182,4.004078299,1,MEDIUM,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,RUS,Williams,17,18,0,Gearbox,92.18372,2.369509329,1,MEDIUM,1,24.51910828,0,59.05477707,0.414649682,28.4656051
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,RAI,Alfa Romeo Racing,18,19,0,Brakes,94.54444,11.00148934,2,MEDIUM,2,24.51910828,0,59.05477707,0.414649682,28.4656051
2022,1,Bahrain Grand Prix,Bahrain,LEC,Ferrari,1,1,26,Finished,100.6977091,10.23400862,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,SAI,Ferrari,3,2,18,Finished,102.7926667,12.01512765,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,HAM,Mercedes,5,3,15,Finished,102.864193,11.19085513,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,RUS,Mercedes,9,4,12,Finished,102.0401071,9.223276629,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,MAG,Haas F1 Team,7,5,10,Finished,102.9532982,9.737343056,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,BOT,Alfa Romeo,6,6,8,Finished,102.9772456,9.828384196,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,OCO,Alpine,11,7,6,Finished,103.0352105,9.033227674,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,TSU,AlphaTauri,16,8,4,Finished,103.0521053,9.674526466,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,ALO,Alpine,8,9,2,Finished,103.0872632,8.361730203,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,ZHO,Alfa Romeo,15,10,1,Finished,102.1610714,7.058537517,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,MSC,Haas F1 Team,12,11,0,Finished,103.2659298,8.201516303,2,SOFT,3,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,STR,Aston Martin,19,12,0,Finished,103.4992456,9.787733674,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,ALB,Williams,14,13,0,Finished,103.6406316,8.808554796,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,RIC,McLaren,18,14,0,Finished,103.6589298,8.986281652,3,MEDIUM,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,NOR,McLaren,13,15,0,Finished,103.6827895,8.499685344,3,MEDIUM,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,LAT,Williams,20,16,0,Finished,103.7785789,7.98658811,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,HUL,Aston Martin,17,17,0,Finished,103.8142632,8.502873725,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,PER,Red Bull Racing,4,18,0,Fuel pressure,102.9558036,11.75409823,3,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,2,19,0,Fuel pressure,102.753434,11.9890407,4,SOFT,4,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,1,Bahrain Grand Prix,Bahrain,GAS,AlphaTauri,10,20,0,Power Unit,100.7810227,4.70433938,2,SOFT,3,23.61779141,0,29.49079755,0.304907975,28.61042945
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,VER,Red Bull Racing,4,1,25,Finished,96.88470213,10.55568807,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,LEC,Ferrari,2,2,19,Finished,96.81834043,10.5234611,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,SAI,Ferrari,3,3,15,Finished,97.14925532,10.59472032,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,PER,Red Bull Racing,1,4,12,Finished,97.55534043,11.45301173,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,RUS,Mercedes,6,5,10,Finished,98.02223404,10.57464786,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,OCO,Alpine,5,6,8,Finished,99.02940426,10.6574243,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,NOR,McLaren,11,7,6,Finished,100.1001875,12.38639395,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,GAS,AlphaTauri,9,8,4,Finished,100.2328542,12.07395239,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,MAG,Haas F1 Team,10,9,2,Finished,100.1476875,13.37645236,1,HARD,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,HAM,Mercedes,15,10,1,Finished,100.3738958,12.59922353,1,HARD,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,ZHO,Alfa Romeo,12,11,0,Finished,99.54617021,9.935047061,2,MEDIUM,3,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,HUL,Aston Martin,17,12,0,Finished,99.7682766,10.51226057,1,HARD,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,STR,Aston Martin,13,13,0,+1 Lap,101.4838511,11.00872519,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,ALB,Williams,16,14,0,Collision damage,102.1437174,12.56376501,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,BOT,Alfa Romeo,8,15,0,Cooling system,98.26928125,8.259168556,3,MEDIUM,3,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,ALO,Alpine,7,16,0,Water pump,98.4550625,10.32872762,1,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,RIC,McLaren,14,17,0,Gearbox,100.4322424,11.62696044,2,MEDIUM,2,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,LAT,Williams,18,18,0,Accident,98.87614286,2.261119935,0,MEDIUM,1,25.42039474,0,59.66447368,2.359210526,28.40921053
2022,3,Australian Grand Prix,Australia,LEC,Ferrari,1,1,26,Finished,88.37975,15.66527977,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,PER,Red Bull Racing,3,2,18,Finished,90.01012281,16.2810822,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,RUS,Mercedes,6,3,15,Finished,90.06177193,16.67694269,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,HAM,Mercedes,5,4,12,Finished,90.18107018,16.45532499,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,NOR,McLaren,4,5,10,Finished,90.65154386,15.80530472,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,RIC,McLaren,7,6,8,Finished,90.69157895,15.68270093,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,OCO,Alpine,8,7,6,Finished,91.86605172,17.17773952,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,BOT,Alfa Romeo,12,8,4,Finished,90.96036842,15.09479166,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,GAS,AlphaTauri,11,9,2,Finished,91.09535088,14.87735688,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,ALB,Williams,20,10,1,Finished,92.1712069,16.91283113,1,HARD,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,ZHO,Alfa Romeo,14,11,0,Finished,92.21108621,16.31042551,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,STR,Aston Martin,19,12,0,Finished,91.22010526,14.77349808,3,HARD,4,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,MSC,Haas F1 Team,15,13,0,+1 Lap,91.40289286,14.76688748,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,MAG,Haas F1 Team,16,14,0,+1 Lap,91.36842857,16.05454273,1,HARD,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,TSU,AlphaTauri,13,15,0,+1 Lap,91.47360714,14.77915559,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,LAT,Williams,18,16,0,+1 Lap,92.57949123,15.69193026,2,MEDIUM,3,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,ALO,Alpine,10,17,0,+1 Lap,91.784,16.45714426,2,HARD,3,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,VER,Red Bull Racing,2,18,0,Fuel leak,91.534,18.23237853,1,MEDIUM,2,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,VET,Aston Martin,17,19,0,Accident,94.69745455,16.70355423,0,HARD,1,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,3,Australian Grand Prix,Australia,SAI,Ferrari,9,20,0,Spun off,99.028,,0,HARD,1,26.6974359,0,43.65384615,1.812820513,37.40833333
2022,4,Emilia Romagna Grand Prix,Italy,VER,Red Bull Racing,1,1,26,Finished,87.74580952,14.56746293,2,INTERMEDIATE,3,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,PER,Red Bull Racing,3,2,18,Finished,88.00814286,14.59175064,2,INTERMEDIATE,3,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,NOR,McLaren,5,3,15,Finished,88.29873016,14.1666496,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,RUS,Mercedes,11,4,12,Finished,88.42050794,14.16440061,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,BOT,Alfa Romeo,7,5,10,Finished,88.43122222,14.60282387,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,LEC,Ferrari,2,6,8,Finished,88.63584127,14.86473711,3,INTERMEDIATE,4,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,TSU,AlphaTauri,12,7,6,Finished,88.71580952,14.40158628,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,VET,Aston Martin,13,8,4,Finished,88.87107937,14.16731431,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,MAG,Haas F1 Team,8,9,2,Finished,88.9404127,14.36997857,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,STR,Aston Martin,15,10,1,+1 Lap,89.31093548,14.28778544,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,ALB,Williams,18,11,0,+1 Lap,88.39104918,12.06778928,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,GAS,AlphaTauri,17,12,0,+1 Lap,88.38901639,11.97582698,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,HAM,Mercedes,14,13,0,+1 Lap,89.4075,14.39966589,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,OCO,Alpine,16,14,0,+1 Lap,89.36033871,14.28343518,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
2022,4,Emilia Romagna Grand Prix,Italy,ZHO,Alfa Romeo,0,15,0,+1 Lap,89.53812903,14.6728645,1,INTERMEDIATE,2,12.89936709,0,83.17088608,1.482278481,17.41898734
